Name,BDR,Makespan
j.rnd.6x5.train.1073,SPT.MWR.40,660
j.rnd.6x5.train.1074,SPT.MWR.40,362
j.rnd.6x5.train.1075,SPT.MWR.40,625
j.rnd.6x5.train.1076,SPT.MWR.40,458
j.rnd.6x5.train.1077,SPT.MWR.40,493
j.rnd.6x5.train.1078,SPT.MWR.40,623
j.rnd.6x5.train.1079,SPT.MWR.40,555
j.rnd.6x5.train.1080,SPT.MWR.40,486
j.rnd.6x5.train.1081,SPT.MWR.40,490
j.rnd.6x5.train.1082,SPT.MWR.40,590
j.rnd.6x5.train.1083,SPT.MWR.40,679
j.rnd.6x5.train.1084,SPT.MWR.40,545
j.rnd.6x5.train.1085,SPT.MWR.40,519
j.rnd.6x5.train.1086,SPT.MWR.40,462
j.rnd.6x5.train.1087,SPT.MWR.40,462
j.rnd.6x5.train.1088,SPT.MWR.40,615
j.rnd.6x5.train.1089,SPT.MWR.40,534
j.rnd.6x5.train.1090,SPT.MWR.40,516
j.rnd.6x5.train.1091,SPT.MWR.40,515
j.rnd.6x5.train.1092,SPT.MWR.40,570
j.rnd.6x5.train.1093,SPT.MWR.40,502
j.rnd.6x5.train.1094,SPT.MWR.40,597
j.rnd.6x5.train.1095,SPT.MWR.40,557
j.rnd.6x5.train.1096,SPT.MWR.40,507
j.rnd.6x5.train.1097,SPT.MWR.40,567
j.rnd.6x5.train.1098,SPT.MWR.40,577
j.rnd.6x5.train.1099,SPT.MWR.40,655
j.rnd.6x5.train.1100,SPT.MWR.40,471
j.rnd.6x5.train.1101,SPT.MWR.40,658
j.rnd.6x5.train.1102,SPT.MWR.40,514
j.rnd.6x5.train.1103,SPT.MWR.40,505
j.rnd.6x5.train.1104,SPT.MWR.40,597
j.rnd.6x5.train.1105,SPT.MWR.40,403
j.rnd.6x5.train.1106,SPT.MWR.40,559
j.rnd.6x5.train.1107,SPT.MWR.40,521
j.rnd.6x5.train.1108,SPT.MWR.40,467
j.rnd.6x5.train.1109,SPT.MWR.40,515
j.rnd.6x5.train.1110,SPT.MWR.40,583
j.rnd.6x5.train.1111,SPT.MWR.40,563
j.rnd.6x5.train.1112,SPT.MWR.40,568
j.rnd.6x5.train.1113,SPT.MWR.40,545
j.rnd.6x5.train.1114,SPT.MWR.40,531
j.rnd.6x5.train.1115,SPT.MWR.40,501
j.rnd.6x5.train.1116,SPT.MWR.40,577
j.rnd.6x5.train.1117,SPT.MWR.40,565
j.rnd.6x5.train.1118,SPT.MWR.40,448
j.rnd.6x5.train.1119,SPT.MWR.40,581
j.rnd.6x5.train.1120,SPT.MWR.40,548
j.rnd.6x5.train.1121,SPT.MWR.40,400
j.rnd.6x5.train.1122,SPT.MWR.40,514
j.rnd.6x5.train.1123,SPT.MWR.40,426
j.rnd.6x5.train.1124,SPT.MWR.40,566
j.rnd.6x5.train.1125,SPT.MWR.40,565
j.rnd.6x5.train.1126,SPT.MWR.40,583
j.rnd.6x5.train.1127,SPT.MWR.40,418
j.rnd.6x5.train.1128,SPT.MWR.40,553
j.rnd.6x5.train.1129,SPT.MWR.40,447
j.rnd.6x5.train.1130,SPT.MWR.40,500
j.rnd.6x5.train.1131,SPT.MWR.40,408
j.rnd.6x5.train.1132,SPT.MWR.40,478
j.rnd.6x5.train.1133,SPT.MWR.40,653
j.rnd.6x5.train.1134,SPT.MWR.40,530
j.rnd.6x5.train.1135,SPT.MWR.40,403
j.rnd.6x5.train.1136,SPT.MWR.40,539
j.rnd.6x5.train.1137,SPT.MWR.40,521
j.rnd.6x5.train.1138,SPT.MWR.40,593
j.rnd.6x5.train.1139,SPT.MWR.40,538
j.rnd.6x5.train.1140,SPT.MWR.40,544
j.rnd.6x5.train.1141,SPT.MWR.40,631
j.rnd.6x5.train.1142,SPT.MWR.40,498
j.rnd.6x5.train.1143,SPT.MWR.40,610
j.rnd.6x5.train.1144,SPT.MWR.40,517
j.rnd.6x5.train.1145,SPT.MWR.40,623
j.rnd.6x5.train.1146,SPT.MWR.40,518
j.rnd.6x5.train.1147,SPT.MWR.40,617
j.rnd.6x5.train.1148,SPT.MWR.40,448
j.rnd.6x5.train.1149,SPT.MWR.40,438
j.rnd.6x5.train.1150,SPT.MWR.40,453
j.rnd.6x5.train.1151,SPT.MWR.40,563
j.rnd.6x5.train.1152,SPT.MWR.40,421
j.rnd.6x5.train.1153,SPT.MWR.40,477
j.rnd.6x5.train.1154,SPT.MWR.40,447
j.rnd.6x5.train.1155,SPT.MWR.40,472
j.rnd.6x5.train.1156,SPT.MWR.40,590
j.rnd.6x5.train.1157,SPT.MWR.40,551
j.rnd.6x5.train.1158,SPT.MWR.40,511
j.rnd.6x5.train.1159,SPT.MWR.40,559
j.rnd.6x5.train.1160,SPT.MWR.40,483
j.rnd.6x5.train.1161,SPT.MWR.40,544
j.rnd.6x5.train.1162,SPT.MWR.40,574
j.rnd.6x5.train.1163,SPT.MWR.40,417
j.rnd.6x5.train.1164,SPT.MWR.40,427
j.rnd.6x5.train.1165,SPT.MWR.40,426
j.rnd.6x5.train.1166,SPT.MWR.40,607
j.rnd.6x5.train.1167,SPT.MWR.40,546
j.rnd.6x5.train.1168,SPT.MWR.40,447
j.rnd.6x5.train.1169,SPT.MWR.40,549
j.rnd.6x5.train.1170,SPT.MWR.40,429
j.rnd.6x5.train.1171,SPT.MWR.40,566
j.rnd.6x5.train.1172,SPT.MWR.40,478
j.rnd.6x5.train.1173,SPT.MWR.40,447
j.rnd.6x5.train.1174,SPT.MWR.40,520
j.rnd.6x5.train.1175,SPT.MWR.40,596
j.rnd.6x5.train.1176,SPT.MWR.40,561
j.rnd.6x5.train.1177,SPT.MWR.40,577
j.rnd.6x5.train.1178,SPT.MWR.40,532
j.rnd.6x5.train.1179,SPT.MWR.40,628
j.rnd.6x5.train.1180,SPT.MWR.40,543
j.rnd.6x5.train.1181,SPT.MWR.40,483
j.rnd.6x5.train.1182,SPT.MWR.40,529
j.rnd.6x5.train.1183,SPT.MWR.40,492
j.rnd.6x5.train.1184,SPT.MWR.40,650
j.rnd.6x5.train.1185,SPT.MWR.40,524
j.rnd.6x5.train.1186,SPT.MWR.40,506
j.rnd.6x5.train.1187,SPT.MWR.40,507
j.rnd.6x5.train.1188,SPT.MWR.40,503
j.rnd.6x5.train.1189,SPT.MWR.40,511
j.rnd.6x5.train.1190,SPT.MWR.40,594
j.rnd.6x5.train.1191,SPT.MWR.40,582
j.rnd.6x5.train.1192,SPT.MWR.40,486
j.rnd.6x5.train.1193,SPT.MWR.40,497
j.rnd.6x5.train.1194,SPT.MWR.40,416
j.rnd.6x5.train.1195,SPT.MWR.40,601
j.rnd.6x5.train.1196,SPT.MWR.40,658
j.rnd.6x5.train.1197,SPT.MWR.40,541
j.rnd.6x5.train.1198,SPT.MWR.40,458
j.rnd.6x5.train.1199,SPT.MWR.40,424
j.rnd.6x5.train.1200,SPT.MWR.40,637
j.rnd.6x5.train.1201,SPT.MWR.40,553
j.rnd.6x5.train.1202,SPT.MWR.40,514
j.rnd.6x5.train.1203,SPT.MWR.40,579
j.rnd.6x5.train.1204,SPT.MWR.40,462
j.rnd.6x5.train.1205,SPT.MWR.40,477
j.rnd.6x5.train.1206,SPT.MWR.40,587
j.rnd.6x5.train.1207,SPT.MWR.40,448
j.rnd.6x5.train.1208,SPT.MWR.40,590
j.rnd.6x5.train.1209,SPT.MWR.40,478
j.rnd.6x5.train.1210,SPT.MWR.40,531
j.rnd.6x5.train.1211,SPT.MWR.40,550
j.rnd.6x5.train.1212,SPT.MWR.40,582
j.rnd.6x5.train.1213,SPT.MWR.40,539
j.rnd.6x5.train.1214,SPT.MWR.40,532
j.rnd.6x5.train.1215,SPT.MWR.40,588
j.rnd.6x5.train.1216,SPT.MWR.40,571
j.rnd.6x5.train.1217,SPT.MWR.40,605
j.rnd.6x5.train.1218,SPT.MWR.40,428
j.rnd.6x5.train.1219,SPT.MWR.40,383
j.rnd.6x5.train.1220,SPT.MWR.40,403
j.rnd.6x5.train.1221,SPT.MWR.40,506
j.rnd.6x5.train.1222,SPT.MWR.40,537
j.rnd.6x5.train.1223,SPT.MWR.40,687
j.rnd.6x5.train.1224,SPT.MWR.40,497
j.rnd.6x5.train.1225,SPT.MWR.40,565
j.rnd.6x5.train.1226,SPT.MWR.40,486
j.rnd.6x5.train.1227,SPT.MWR.40,446
j.rnd.6x5.train.1228,SPT.MWR.40,499
j.rnd.6x5.train.1229,SPT.MWR.40,523
j.rnd.6x5.train.1230,SPT.MWR.40,443
j.rnd.6x5.train.1231,SPT.MWR.40,491
j.rnd.6x5.train.1232,SPT.MWR.40,535
j.rnd.6x5.train.1233,SPT.MWR.40,522
j.rnd.6x5.train.1234,SPT.MWR.40,521
j.rnd.6x5.train.1235,SPT.MWR.40,546
j.rnd.6x5.train.1236,SPT.MWR.40,515
j.rnd.6x5.train.1237,SPT.MWR.40,611
j.rnd.6x5.train.1238,SPT.MWR.40,533
j.rnd.6x5.train.1239,SPT.MWR.40,482
j.rnd.6x5.train.1240,SPT.MWR.40,490
j.rnd.6x5.train.1241,SPT.MWR.40,458
j.rnd.6x5.train.1242,SPT.MWR.40,524
j.rnd.6x5.train.1243,SPT.MWR.40,488
j.rnd.6x5.train.1244,SPT.MWR.40,435
j.rnd.6x5.train.1245,SPT.MWR.40,517
j.rnd.6x5.train.1246,SPT.MWR.40,546
j.rnd.6x5.train.1247,SPT.MWR.40,604
j.rnd.6x5.train.1248,SPT.MWR.40,614
j.rnd.6x5.train.1249,SPT.MWR.40,494
j.rnd.6x5.train.1250,SPT.MWR.40,412
j.rnd.6x5.train.1251,SPT.MWR.40,509
j.rnd.6x5.train.1252,SPT.MWR.40,597
j.rnd.6x5.train.1253,SPT.MWR.40,481
j.rnd.6x5.train.1254,SPT.MWR.40,441
j.rnd.6x5.train.1255,SPT.MWR.40,477
j.rnd.6x5.train.1256,SPT.MWR.40,465
j.rnd.6x5.train.1257,SPT.MWR.40,531
j.rnd.6x5.train.1258,SPT.MWR.40,459
j.rnd.6x5.train.1259,SPT.MWR.40,463
j.rnd.6x5.train.1260,SPT.MWR.40,489
j.rnd.6x5.train.1261,SPT.MWR.40,490
j.rnd.6x5.train.1262,SPT.MWR.40,531
j.rnd.6x5.train.1263,SPT.MWR.40,531
j.rnd.6x5.train.1264,SPT.MWR.40,400
j.rnd.6x5.train.1265,SPT.MWR.40,617
j.rnd.6x5.train.1266,SPT.MWR.40,471
j.rnd.6x5.train.1267,SPT.MWR.40,589
j.rnd.6x5.train.1268,SPT.MWR.40,619
j.rnd.6x5.train.1269,SPT.MWR.40,529
j.rnd.6x5.train.1270,SPT.MWR.40,556
j.rnd.6x5.train.1271,SPT.MWR.40,493
j.rnd.6x5.train.1272,SPT.MWR.40,442
j.rnd.6x5.train.1273,SPT.MWR.40,438
j.rnd.6x5.train.1274,SPT.MWR.40,560
j.rnd.6x5.train.1275,SPT.MWR.40,502
j.rnd.6x5.train.1276,SPT.MWR.40,569
j.rnd.6x5.train.1277,SPT.MWR.40,433
j.rnd.6x5.train.1278,SPT.MWR.40,517
j.rnd.6x5.train.1279,SPT.MWR.40,452
j.rnd.6x5.train.1280,SPT.MWR.40,582
j.rnd.6x5.train.1281,SPT.MWR.40,354
j.rnd.6x5.train.1282,SPT.MWR.40,560
j.rnd.6x5.train.1283,SPT.MWR.40,678
j.rnd.6x5.train.1284,SPT.MWR.40,497
j.rnd.6x5.train.1285,SPT.MWR.40,472
j.rnd.6x5.train.1286,SPT.MWR.40,561
j.rnd.6x5.train.1287,SPT.MWR.40,467
j.rnd.6x5.train.1288,SPT.MWR.40,614
j.rnd.6x5.train.1289,SPT.MWR.40,561
j.rnd.6x5.train.1290,SPT.MWR.40,570
j.rnd.6x5.train.1291,SPT.MWR.40,493
j.rnd.6x5.train.1292,SPT.MWR.40,499
j.rnd.6x5.train.1293,SPT.MWR.40,587
j.rnd.6x5.train.1294,SPT.MWR.40,473
j.rnd.6x5.train.1295,SPT.MWR.40,576
j.rnd.6x5.train.1296,SPT.MWR.40,564
j.rnd.6x5.train.1297,SPT.MWR.40,563
j.rnd.6x5.train.1298,SPT.MWR.40,482
j.rnd.6x5.train.1299,SPT.MWR.40,482
j.rnd.6x5.train.1300,SPT.MWR.40,616
j.rnd.6x5.train.1301,SPT.MWR.40,621
j.rnd.6x5.train.1302,SPT.MWR.40,594
j.rnd.6x5.train.1303,SPT.MWR.40,509
j.rnd.6x5.train.1304,SPT.MWR.40,530
j.rnd.6x5.train.1305,SPT.MWR.40,397
j.rnd.6x5.train.1306,SPT.MWR.40,786
j.rnd.6x5.train.1307,SPT.MWR.40,485
j.rnd.6x5.train.1308,SPT.MWR.40,521
j.rnd.6x5.train.1309,SPT.MWR.40,441
j.rnd.6x5.train.1310,SPT.MWR.40,517
j.rnd.6x5.train.1311,SPT.MWR.40,506
j.rnd.6x5.train.1312,SPT.MWR.40,598
j.rnd.6x5.train.1313,SPT.MWR.40,455
j.rnd.6x5.train.1314,SPT.MWR.40,454
j.rnd.6x5.train.1315,SPT.MWR.40,439
j.rnd.6x5.train.1316,SPT.MWR.40,495
j.rnd.6x5.train.1317,SPT.MWR.40,532
j.rnd.6x5.train.1318,SPT.MWR.40,559
j.rnd.6x5.train.1319,SPT.MWR.40,566
j.rnd.6x5.train.1320,SPT.MWR.40,410
j.rnd.6x5.train.1321,SPT.MWR.40,638
j.rnd.6x5.train.1322,SPT.MWR.40,349
j.rnd.6x5.train.1323,SPT.MWR.40,662
j.rnd.6x5.train.1324,SPT.MWR.40,579
j.rnd.6x5.train.1325,SPT.MWR.40,616
j.rnd.6x5.train.1326,SPT.MWR.40,554
j.rnd.6x5.train.1327,SPT.MWR.40,662
j.rnd.6x5.train.1328,SPT.MWR.40,694
j.rnd.6x5.train.1329,SPT.MWR.40,427
j.rnd.6x5.train.1330,SPT.MWR.40,481
j.rnd.6x5.train.1331,SPT.MWR.40,584
j.rnd.6x5.train.1332,SPT.MWR.40,448
j.rnd.6x5.train.1333,SPT.MWR.40,447
j.rnd.6x5.train.1334,SPT.MWR.40,473
j.rnd.6x5.train.1335,SPT.MWR.40,500
j.rnd.6x5.train.1336,SPT.MWR.40,471
j.rnd.6x5.train.1337,SPT.MWR.40,393
j.rnd.6x5.train.1338,SPT.MWR.40,507
j.rnd.6x5.train.1339,SPT.MWR.40,438
j.rnd.6x5.train.1340,SPT.MWR.40,494
j.rnd.6x5.train.1341,SPT.MWR.40,564
j.rnd.6x5.train.1342,SPT.MWR.40,654
j.rnd.6x5.train.1343,SPT.MWR.40,535
j.rnd.6x5.train.1344,SPT.MWR.40,567
j.rnd.6x5.train.1345,SPT.MWR.40,487
j.rnd.6x5.train.1346,SPT.MWR.40,493
j.rnd.6x5.train.1347,SPT.MWR.40,580
j.rnd.6x5.train.1348,SPT.MWR.40,492
j.rnd.6x5.train.1349,SPT.MWR.40,543
j.rnd.6x5.train.1350,SPT.MWR.40,551
j.rnd.6x5.train.1351,SPT.MWR.40,489
j.rnd.6x5.train.1352,SPT.MWR.40,645
j.rnd.6x5.train.1353,SPT.MWR.40,537
j.rnd.6x5.train.1354,SPT.MWR.40,566
j.rnd.6x5.train.1355,SPT.MWR.40,624
j.rnd.6x5.train.1356,SPT.MWR.40,605
j.rnd.6x5.train.1357,SPT.MWR.40,548
j.rnd.6x5.train.1358,SPT.MWR.40,472
j.rnd.6x5.train.1359,SPT.MWR.40,703
j.rnd.6x5.train.1360,SPT.MWR.40,501
j.rnd.6x5.train.1361,SPT.MWR.40,535
j.rnd.6x5.train.1362,SPT.MWR.40,525
j.rnd.6x5.train.1363,SPT.MWR.40,405
j.rnd.6x5.train.1364,SPT.MWR.40,543
j.rnd.6x5.train.1365,SPT.MWR.40,563
j.rnd.6x5.train.1366,SPT.MWR.40,537
j.rnd.6x5.train.1367,SPT.MWR.40,561
j.rnd.6x5.train.1368,SPT.MWR.40,481
j.rnd.6x5.train.1369,SPT.MWR.40,600
j.rnd.6x5.train.1370,SPT.MWR.40,430
j.rnd.6x5.train.1371,SPT.MWR.40,525
j.rnd.6x5.train.1372,SPT.MWR.40,464
j.rnd.6x5.train.1373,SPT.MWR.40,446
j.rnd.6x5.train.1374,SPT.MWR.40,514
j.rnd.6x5.train.1375,SPT.MWR.40,424
j.rnd.6x5.train.1376,SPT.MWR.40,602
j.rnd.6x5.train.1377,SPT.MWR.40,526
j.rnd.6x5.train.1378,SPT.MWR.40,463
j.rnd.6x5.train.1379,SPT.MWR.40,450
j.rnd.6x5.train.1380,SPT.MWR.40,544
j.rnd.6x5.train.1381,SPT.MWR.40,446
j.rnd.6x5.train.1382,SPT.MWR.40,511
j.rnd.6x5.train.1383,SPT.MWR.40,567
j.rnd.6x5.train.1384,SPT.MWR.40,598
j.rnd.6x5.train.1385,SPT.MWR.40,517
j.rnd.6x5.train.1386,SPT.MWR.40,497
j.rnd.6x5.train.1387,SPT.MWR.40,469
j.rnd.6x5.train.1388,SPT.MWR.40,519
j.rnd.6x5.train.1389,SPT.MWR.40,482
j.rnd.6x5.train.1390,SPT.MWR.40,514
j.rnd.6x5.train.1391,SPT.MWR.40,542
j.rnd.6x5.train.1392,SPT.MWR.40,462
j.rnd.6x5.train.1393,SPT.MWR.40,578
j.rnd.6x5.train.1394,SPT.MWR.40,508
j.rnd.6x5.train.1395,SPT.MWR.40,545
j.rnd.6x5.train.1396,SPT.MWR.40,520
j.rnd.6x5.train.1397,SPT.MWR.40,462
j.rnd.6x5.train.1398,SPT.MWR.40,628
j.rnd.6x5.train.1399,SPT.MWR.40,581
j.rnd.6x5.train.1400,SPT.MWR.40,502
j.rnd.6x5.train.1401,SPT.MWR.40,540
j.rnd.6x5.train.1402,SPT.MWR.40,502
j.rnd.6x5.train.1403,SPT.MWR.40,572
j.rnd.6x5.train.1404,SPT.MWR.40,452
j.rnd.6x5.train.1405,SPT.MWR.40,513
j.rnd.6x5.train.1406,SPT.MWR.40,499
j.rnd.6x5.train.1407,SPT.MWR.40,490
j.rnd.6x5.train.1408,SPT.MWR.40,473
j.rnd.6x5.train.1409,SPT.MWR.40,382
j.rnd.6x5.train.1410,SPT.MWR.40,542
j.rnd.6x5.train.1411,SPT.MWR.40,525
j.rnd.6x5.train.1412,SPT.MWR.40,508
j.rnd.6x5.train.1413,SPT.MWR.40,482
j.rnd.6x5.train.1414,SPT.MWR.40,546
j.rnd.6x5.train.1415,SPT.MWR.40,571
j.rnd.6x5.train.1416,SPT.MWR.40,506
j.rnd.6x5.train.1417,SPT.MWR.40,579
j.rnd.6x5.train.1418,SPT.MWR.40,494
j.rnd.6x5.train.1419,SPT.MWR.40,492
j.rnd.6x5.train.1420,SPT.MWR.40,429
j.rnd.6x5.train.1421,SPT.MWR.40,451
j.rnd.6x5.train.1422,SPT.MWR.40,529
j.rnd.6x5.train.1423,SPT.MWR.40,402
j.rnd.6x5.train.1424,SPT.MWR.40,635
j.rnd.6x5.train.1425,SPT.MWR.40,495
j.rnd.6x5.train.1426,SPT.MWR.40,601
j.rnd.6x5.train.1427,SPT.MWR.40,424
j.rnd.6x5.train.1428,SPT.MWR.40,529
j.rnd.6x5.train.1429,SPT.MWR.40,522
j.rnd.6x5.train.1430,SPT.MWR.40,586
j.rnd.6x5.train.1431,SPT.MWR.40,574
j.rnd.6x5.train.1432,SPT.MWR.40,420
j.rnd.6x5.train.1433,SPT.MWR.40,592
j.rnd.6x5.train.1434,SPT.MWR.40,613
j.rnd.6x5.train.1435,SPT.MWR.40,523
j.rnd.6x5.train.1436,SPT.MWR.40,514
j.rnd.6x5.train.1437,SPT.MWR.40,487
j.rnd.6x5.train.1438,SPT.MWR.40,594
j.rnd.6x5.train.1439,SPT.MWR.40,489
j.rnd.6x5.train.1440,SPT.MWR.40,449
j.rnd.6x5.train.1441,SPT.MWR.40,561
j.rnd.6x5.train.1442,SPT.MWR.40,561
j.rnd.6x5.train.1443,SPT.MWR.40,539
j.rnd.6x5.train.1444,SPT.MWR.40,496
j.rnd.6x5.train.1445,SPT.MWR.40,603
j.rnd.6x5.train.1446,SPT.MWR.40,541
j.rnd.6x5.train.1447,SPT.MWR.40,427
j.rnd.6x5.train.1448,SPT.MWR.40,624
j.rnd.6x5.train.1449,SPT.MWR.40,439
j.rnd.6x5.train.1450,SPT.MWR.40,477
j.rnd.6x5.train.1451,SPT.MWR.40,494
j.rnd.6x5.train.1452,SPT.MWR.40,446
j.rnd.6x5.train.1453,SPT.MWR.40,481
j.rnd.6x5.train.1454,SPT.MWR.40,471
j.rnd.6x5.train.1455,SPT.MWR.40,530
j.rnd.6x5.train.1456,SPT.MWR.40,541
j.rnd.6x5.train.1457,SPT.MWR.40,553
j.rnd.6x5.train.1458,SPT.MWR.40,612
j.rnd.6x5.train.1459,SPT.MWR.40,593
j.rnd.6x5.train.1460,SPT.MWR.40,500
j.rnd.6x5.train.1461,SPT.MWR.40,492
j.rnd.6x5.train.1462,SPT.MWR.40,585
j.rnd.6x5.train.1463,SPT.MWR.40,488
j.rnd.6x5.train.1464,SPT.MWR.40,485
j.rnd.6x5.train.1465,SPT.MWR.40,599
j.rnd.6x5.train.1466,SPT.MWR.40,457
j.rnd.6x5.train.1467,SPT.MWR.40,572
j.rnd.6x5.train.1468,SPT.MWR.40,576
j.rnd.6x5.train.1469,SPT.MWR.40,508
j.rnd.6x5.train.1470,SPT.MWR.40,416
j.rnd.6x5.train.1471,SPT.MWR.40,647
j.rnd.6x5.train.1472,SPT.MWR.40,580
j.rnd.6x5.train.1473,SPT.MWR.40,460
j.rnd.6x5.train.1474,SPT.MWR.40,626
j.rnd.6x5.train.1475,SPT.MWR.40,614
j.rnd.6x5.train.1476,SPT.MWR.40,587
j.rnd.6x5.train.1477,SPT.MWR.40,548
j.rnd.6x5.train.1478,SPT.MWR.40,487
j.rnd.6x5.train.1479,SPT.MWR.40,479
j.rnd.6x5.train.1480,SPT.MWR.40,404
j.rnd.6x5.train.1481,SPT.MWR.40,583
j.rnd.6x5.train.1482,SPT.MWR.40,464
j.rnd.6x5.train.1483,SPT.MWR.40,606
j.rnd.6x5.train.1484,SPT.MWR.40,609
j.rnd.6x5.train.1485,SPT.MWR.40,522
j.rnd.6x5.train.1486,SPT.MWR.40,560
j.rnd.6x5.train.1487,SPT.MWR.40,506
j.rnd.6x5.train.1488,SPT.MWR.40,436
j.rnd.6x5.train.1489,SPT.MWR.40,478
j.rnd.6x5.train.1490,SPT.MWR.40,537
j.rnd.6x5.train.1491,SPT.MWR.40,553
j.rnd.6x5.train.1492,SPT.MWR.40,510
j.rnd.6x5.train.1493,SPT.MWR.40,569
j.rnd.6x5.train.1494,SPT.MWR.40,634
j.rnd.6x5.train.1495,SPT.MWR.40,560
j.rnd.6x5.train.1496,SPT.MWR.40,662
j.rnd.6x5.train.1497,SPT.MWR.40,490
j.rnd.6x5.train.1498,SPT.MWR.40,560
j.rnd.6x5.train.1499,SPT.MWR.40,531
j.rnd.6x5.train.1500,SPT.MWR.40,450
j.rnd.6x5.train.1501,SPT.MWR.40,550
j.rnd.6x5.train.1502,SPT.MWR.40,568
j.rnd.6x5.train.1503,SPT.MWR.40,585
j.rnd.6x5.train.1504,SPT.MWR.40,480
j.rnd.6x5.train.1505,SPT.MWR.40,543
j.rnd.6x5.train.1506,SPT.MWR.40,498
j.rnd.6x5.train.1507,SPT.MWR.40,472
j.rnd.6x5.train.1508,SPT.MWR.40,460
j.rnd.6x5.train.1509,SPT.MWR.40,469
j.rnd.6x5.train.1510,SPT.MWR.40,379
j.rnd.6x5.train.1511,SPT.MWR.40,645
j.rnd.6x5.train.1512,SPT.MWR.40,417
j.rnd.6x5.train.1513,SPT.MWR.40,607
j.rnd.6x5.train.1514,SPT.MWR.40,476
j.rnd.6x5.train.1515,SPT.MWR.40,590
j.rnd.6x5.train.1516,SPT.MWR.40,458
j.rnd.6x5.train.1517,SPT.MWR.40,519
j.rnd.6x5.train.1518,SPT.MWR.40,528
j.rnd.6x5.train.1519,SPT.MWR.40,608
j.rnd.6x5.train.1520,SPT.MWR.40,542
j.rnd.6x5.train.1521,SPT.MWR.40,504
j.rnd.6x5.train.1522,SPT.MWR.40,614
j.rnd.6x5.train.1523,SPT.MWR.40,450
j.rnd.6x5.train.1524,SPT.MWR.40,444
j.rnd.6x5.train.1525,SPT.MWR.40,493
j.rnd.6x5.train.1526,SPT.MWR.40,549
j.rnd.6x5.train.1527,SPT.MWR.40,642
j.rnd.6x5.train.1528,SPT.MWR.40,531
j.rnd.6x5.train.1529,SPT.MWR.40,540
j.rnd.6x5.train.1530,SPT.MWR.40,472
j.rnd.6x5.train.1531,SPT.MWR.40,519
j.rnd.6x5.train.1532,SPT.MWR.40,586
j.rnd.6x5.train.1533,SPT.MWR.40,529
j.rnd.6x5.train.1534,SPT.MWR.40,580
j.rnd.6x5.train.1535,SPT.MWR.40,539
j.rnd.6x5.train.1536,SPT.MWR.40,544
j.rnd.6x5.train.1537,SPT.MWR.40,428
j.rnd.6x5.train.1538,SPT.MWR.40,581
j.rnd.6x5.train.1539,SPT.MWR.40,517
j.rnd.6x5.train.1540,SPT.MWR.40,451
j.rnd.6x5.train.1541,SPT.MWR.40,434
j.rnd.6x5.train.1542,SPT.MWR.40,628
j.rnd.6x5.train.1543,SPT.MWR.40,424
j.rnd.6x5.train.1544,SPT.MWR.40,518
j.rnd.6x5.train.1545,SPT.MWR.40,457
j.rnd.6x5.train.1546,SPT.MWR.40,429
j.rnd.6x5.train.1547,SPT.MWR.40,492
j.rnd.6x5.train.1548,SPT.MWR.40,488
j.rnd.6x5.train.1549,SPT.MWR.40,467
j.rnd.6x5.train.1550,SPT.MWR.40,759
j.rnd.6x5.train.1551,SPT.MWR.40,438
j.rnd.6x5.train.1552,SPT.MWR.40,573
j.rnd.6x5.train.1553,SPT.MWR.40,453
j.rnd.6x5.train.1554,SPT.MWR.40,611
j.rnd.6x5.train.1555,SPT.MWR.40,474
j.rnd.6x5.train.1556,SPT.MWR.40,505
j.rnd.6x5.train.1557,SPT.MWR.40,521
j.rnd.6x5.train.1558,SPT.MWR.40,514
j.rnd.6x5.train.1559,SPT.MWR.40,538
j.rnd.6x5.train.1560,SPT.MWR.40,479
j.rnd.6x5.train.1561,SPT.MWR.40,576
j.rnd.6x5.train.1562,SPT.MWR.40,461
j.rnd.6x5.train.1563,SPT.MWR.40,475
j.rnd.6x5.train.1564,SPT.MWR.40,427
j.rnd.6x5.train.1565,SPT.MWR.40,524
j.rnd.6x5.train.1566,SPT.MWR.40,486
j.rnd.6x5.train.1567,SPT.MWR.40,477
j.rnd.6x5.train.1568,SPT.MWR.40,523
j.rnd.6x5.train.1569,SPT.MWR.40,485
j.rnd.6x5.train.1570,SPT.MWR.40,582
j.rnd.6x5.train.1571,SPT.MWR.40,573
j.rnd.6x5.train.1572,SPT.MWR.40,602
j.rnd.6x5.train.1573,SPT.MWR.40,500
j.rnd.6x5.train.1574,SPT.MWR.40,533
j.rnd.6x5.train.1575,SPT.MWR.40,452
j.rnd.6x5.train.1576,SPT.MWR.40,533
j.rnd.6x5.train.1577,SPT.MWR.40,429
j.rnd.6x5.train.1578,SPT.MWR.40,519
j.rnd.6x5.train.1579,SPT.MWR.40,404
j.rnd.6x5.train.1580,SPT.MWR.40,599
j.rnd.6x5.train.1581,SPT.MWR.40,561
j.rnd.6x5.train.1582,SPT.MWR.40,504
j.rnd.6x5.train.1583,SPT.MWR.40,494
j.rnd.6x5.train.1584,SPT.MWR.40,481
j.rnd.6x5.train.1585,SPT.MWR.40,597
j.rnd.6x5.train.1586,SPT.MWR.40,482
j.rnd.6x5.train.1587,SPT.MWR.40,568
j.rnd.6x5.train.1588,SPT.MWR.40,581
j.rnd.6x5.train.1589,SPT.MWR.40,520
j.rnd.6x5.train.1590,SPT.MWR.40,557
